#,ID,Dimension,Country,Text,Label Primary,Label Manual,Notes
569,246455,income,za,"Household incomes were and are still shifted , and this almost crushed those who took to the streets to perform the little they could to put food on the table .",PRO_EQUALITY,PRO_EQUALITY,
570,81947,income,ie,"Casting himself as a bona fide liberal against the former secretary of state , Mr O'Malley talked about rebuilding the American Dream , using his launch speech to rail against income inequality and to call for equal rights for the LGBT community and undocumented immigrants .",PRO_EQUALITY,PRO_EQUALITY,
571,611974,income,nz,"To help empower women and girls , UNDP insists that they must have fair access to basic needs and livelihood support -- including business support and access to finance , networks and markets .",PRO_EQUALITY,PRO_EQUALITY,
572,524200,income,za,"JOHANNESBURG -- Chief Justice Mogoeng Mogoeng has berated the gap between the rich and poor in the country , saying it was a shame that since the advent of South Africa 's constitutional democracy in 1994 , inequality had become sharper than during the apartheid era .",PRO_EQUALITY,PRO_EQUALITY,
573,556356,income,us,"Under Monocchio 's plan , tenants of the new development renting at market rate -- about 70% of the building , per the proposal approved by City Council in November 2020 -- will subsidize the rent for tenants making 50% of the area median income and missing middle tenants with an income between 80 to 120% of the median .",PRO_EQUALITY,PRO_EQUALITY,
574,122201,income,gb,"Because whether it is the NHS in crisis , schools under pressure , wage inequality or the dwindling chances of the next generation in Britain , Leave during the course of this campaign have tried to appropriate the cause of change and progress .",PRO_EQUALITY,PRO_EQUALITY,
575,646886,income,au,"There are a whole load of other things that have been shown to work too , from cheaper childcare ( promised by the Albanese government ) to public disclosure by individual companies of gender pay gap data ( take a look at the Gender Pay Gap Bot Twitter account 's naming and shaming of firms who pay lip service to achieving diversity without delivering ) .",PRO_EQUALITY,PRO_EQUALITY,
576,219487,income,gb,"Living in the shadow of Mickey Mouse 's magical kingdom , watching the firework display from the outside of the fence is as close as their disposable income will take them to the theme park of dreams .",PRO_EQUALITY,PRO_EQUALITY,
577,471800,income,za,We are here to protest the high cost of living that was brought about by the corruption and mismanagement of our economy by the ANC government that sits inside this building .,PRO_EQUALITY,PRO_EQUALITY,
578,839959,income,pk,"The obverse side of this development model was not only economic inequality , but the recurrent collapse that we faced whenever we were abandoned by Washington .",PRO_EQUALITY,PRO_EQUALITY,
579,868041,income,ie,"The deal was designed to close the pay gap between workers in the community and voluntary sector , and those who are paid directly by the State in agencies such as the HSE .",PRO_EQUALITY,PRO_EQUALITY,
580,366755,income,ca,"So if you take 30 per cent of median income , it 's still way higher than what someone in receipt of social assistance could afford or someone working a minimum-wage or an average-wage job could afford .",PRO_EQUALITY,PRO_EQUALITY,
581,89019,income,us,"We 've heard a lot recently about the lack of retirement savings for aging Americans , income inequality , and limited growth opportunities for workers .",PRO_EQUALITY,PRO_EQUALITY,
582,384276,income,in,"NCPCR member Priyank Kanungo , who has made recommendations to the Centre , maintains that adolescent girls often lack social support which obstructs their economic advancement .",PRO_EQUALITY,PRO_EQUALITY,
583,666248,income,us,"So that there is an innate disadvantage , says Margaret Price who co-wrote the book Single Women and Money : How To Live Well On Your of the gender pay gap .",PRO_EQUALITY,PRO_EQUALITY,
584,415832,income,ca,"The additional five weeks will help close the income gap and help give individuals and families the support they need when they need it most , he said to applause .",PRO_EQUALITY,PRO_EQUALITY,
585,153563,income,za,R3 500 can not address the issue of the inequality/wage gap difference ; it surely can not eradicate poverty as it 's not even a living wage .,PRO_EQUALITY,PRO_EQUALITY,
586,37540,income,ca,"It indicates that precarious work is the new normal , and that , in contrast to our parents ' generation , twenty and thirty something workers have entered a job market characterized by increasing income inequality and the rise of precarious employment .",PRO_EQUALITY,PRO_EQUALITY,
587,570215,income,us,"We firmly believe that when children are given equal opportunities , regardless of their gender and social class , each of them is capable of achieving things that help them grow .",PRO_EQUALITY,PRO_EQUALITY,
588,127948,income,ng,"Before you come to yourself , everybody is confused ; you 're soaked with water Lives already shattered by Ebola , drug addiction and poverty are getting harder as basic needs such as clean water become threatened by salt water encroaching into the wells , and polluting fresh water .",PRO_EQUALITY,PRO_EQUALITY,
589,860195,income,ph,Councilor to DOH : Probe hospital deposit demands A CEBU City councilor has urged the Department of Health ( DOH ) 7 to investigate hospitals that demand deposit before attending to patients ' needs and deny government financial assistance to indigent patients .,PRO_EQUALITY,PRO_EQUALITY,
590,194758,income,gb,"They 're going to think about how much they 're paid and whether women are getting through to senior positions , and what they pay gap and equal pay are two different things .",PRO_EQUALITY,PRO_EQUALITY,
591,45585,income,us,"Either they cut living standards in order to increase competiveness in a global race to the bottom , or they continue relying on credit-fuelled growth , letting the bubble get bigger and bigger until it pops even more violently .",PRO_EQUALITY,PRO_EQUALITY,
592,88899,income,us,"Bernie Sanders , a self-described democratic socialist who rails against income inequality and the billionaire class , is mounting a serious challenge to Democratic frontrunner Hillary Clinton .",PRO_EQUALITY,PRO_EQUALITY,
593,759620,income,us,"Job attainment , income inequality and poverty continue to greatly impact how differently Black Americans and other people of color experience life in the U.S.",PRO_EQUALITY,PRO_EQUALITY,
594,598503,income,gb,"Since the financial crisis , real wages in the UK have fallen whereas most countries in the Organisation for Economic Co-operation and Development ( OECD ) have delivered significant pay growth to their workers .",PRO_EQUALITY,PRO_EQUALITY,
595,825151,income,us,"I mean , parents have to work two jobs to have the kind of purchasing power that , 50 years ago , you could get on one income not a recommendation of our economy .",PRO_EQUALITY,PRO_EQUALITY,
596,528165,income,sg,"Prof Tay , an Adjunct Professor at the School of Architecture of the National University of Singapore , will also examine how meritocracy in Singapore has purportedly evolved into elitism , which is heightened by formal education whereby such education is confined to skill and competency .",PRO_EQUALITY,PRO_EQUALITY,
597,23828,income,jm,"It goes to the heart of much of the public resentment and discontent we have seen lately in the Americas , from the ' Occupy Wall Street ' encampments in the United States to the massive to have among the highest income inequality in the world with wealth largely concentrated in the hands of a small segment of the population .",PRO_EQUALITY,PRO_EQUALITY,
598,329031,income,us,"Our theory of the case was simple -- that Microsoft has a promotion practice that applies to all employees and results in pay disparities , says Shaver .",PRO_EQUALITY,PRO_EQUALITY,
599,111833,income,gb,"Starmer comes from a working-class background -- his father was a toolmaker , his mother a nurse -- and he is angry that the social mobility that was taken for granted in the 1960s and 70s has now congealed .",PRO_EQUALITY,PRO_EQUALITY,
600,241326,income,in,"A study from Niger found that when women took cash transfers through mobile money application rather than as cash , household dietary diversity improved , a result attributed to women 's increased bargaining power within the household .",PRO_EQUALITY,PRO_EQUALITY,
601,678302,wealth,za,"But the mini-budget unveiled by her finance minister Kwasi Kwarteng , which promises tax cuts for all , including top earners , to be funded by massive borrowing , caused market chaos .",ANTI_EQUALITY,NEUTRAL,
602,165436,wealth,ca,Accusations of sexual harassment were answered with He also promised to rein in billionaire tax evaders while simultaneously stating that his own non-payment of federal taxes makes me smart .,ANTI_EQUALITY,NEUTRAL,
603,178372,wealth,hk,StanChart focus on rich families Email to Friend StanChart focus on rich families Standard Chartered ( 2888 ) is said to be raising its threshold for private banking clients globally as it targets ultra-rich families .,ANTI_EQUALITY,NEUTRAL,
604,104916,wealth,ca,"The Kochs and other super-rich families such as the Scaifes , the Coorses and the Olins were affronted by the public 's general support for the regulatory and anti-poverty policies of the Democratic administrations of the 1960s .",ANTI_EQUALITY,PRO_EQUALITY,
605,161687,wealth,in,"PTI Updated : Jan 18 , 2017 , 09.51 AM IST DAVOS : Amid rising concerns about globalisation benefitting the world 's richest more , India 's wealthiest man Mukesh Ambani on Tuesday favoured free market economy and said wealth creation should not be constrained as it is a precursor to the distribution of wealth .",ANTI_EQUALITY,ANTI_EQUALITY,
606,199236,wealth,za,"Ramaphosa went and promised the World Economic Forum in Davos that he will continue with belt-tightening and austerity measures , which can only be guaranteed by the continuation of the neo-liberal agenda in post-Apartheid South Africa , which is directly responsible for the accumulation of wealth which is owned and controlled by white monopoly capital and the white population .",ANTI_EQUALITY,PRO_EQUALITY,
607,181769,wealth,za,"The French presidential election vote may have an has said he 'll get rid of a wealth tax and reduce the amount of time a second home needs to be held before it 's exempt from capital-gains tax , Databiens director Laurent Lakatos said by phone .",ANTI_EQUALITY,ANTI_EQUALITY,
608,12340,wealth,gb,"Once - as the name suggests - it was one of the pride-and-joys of Soviet industry or , at least , of Soviet confectionery manufacturing , but now it has been transformed into luxury city centre apartments for the new super rich of Russia .",ANTI_EQUALITY,NEUTRAL,
609,118499,wealth,in,"200,000 fine instead of taking 10 refugees London , May 31 ( PTI ) A super-rich village in Switzerland , one of the wealthiest in Europe , has chosen to pay a fine of 200,000 pounds instead of accepting 10 refugees under the countrys newly imposed quota system .",ANTI_EQUALITY,NEUTRAL,
610,289790,wealth,us,"The auction houses , of course , and the global super-rich who will now have a fresh crop of museum-quality works to harvest and then squirrel away in their mansions or bank vaults .",ANTI_EQUALITY,NEUTRAL,
611,612087,wealth,nz,"Whilst I understand the frustration over the vast divide in wealth that money printing has created , I do not sympathise with socialist or communist ideas .",ANTI_EQUALITY,ANTI_EQUALITY,
612,708326,wealth,nz,"Under the Green wealth tax these homeowners could have to pay up to $20,000 each year in tax on their home--in addition to rates .",ANTI_EQUALITY,ANTI_EQUALITY,
613,416513,wealth,in,"All of these , you will note , amount to a transfer of wealth from the poor to the rich , from us citizens to moneybag interest groups .",ANTI_EQUALITY,PRO_EQUALITY,
614,519498,wealth,in,"The nation 's economy must grow and grow , even if , as is well known , the overwhelming share of the benefits accrues to a tiny set of super-rich Indians who rule the nation de facto .",ANTI_EQUALITY,PRO_EQUALITY,
615,792132,wealth,nz,"When Labour dumped the wealth tax that would have seen everyone get $10 000 tax free , voters intellectually saw no reason to vote Labour .",ANTI_EQUALITY,NEUTRAL,
616,437443,wealth,ke,"Although it may be argued as a strategy to create equity and allow freedom of choice , what it does is create an economic elite at the expense of the good of the greatest number of people .",ANTI_EQUALITY,PRO_EQUALITY,
617,837727,wealth,in,"iStock The drumbeat of anxiety over the UK 's plans to abolish its non-dom regime is growing , with a succession of tax advisers and wealthy individuals warning that the change will cause an exodus of the super-rich .",ANTI_EQUALITY,NEUTRAL,
618,261789,wealth,us,"These people wo n't see congestion pricing just as a regressive tax on having lower incomes , but also as punishment for having so few choices for getting around .",ANTI_EQUALITY,PRO_EQUALITY,
619,281573,wealth,us,"As Joe Biden and Kamala Harris run on a platform to redistribute wealth , suburban communities like The Five Towns , Deal , NJ , and Beverly Hills are at risk as well .",ANTI_EQUALITY,ANTI_EQUALITY,
620,73678,wealth,au,"With both parties of the Congress in Republican hands , we are more likely to see tax cuts for the top one percent pass than tax increases for any Americans .",ANTI_EQUALITY,NEUTRAL,
621,724625,wealth,gb,"But Major allowed bequests between monarchs an exemption from inheritance tax , incentivising the Windsors to funnel all their wealth through the line of succession .",ANTI_EQUALITY,NEUTRAL,
622,535947,wealth,us,"Neoliberalism , and the temporary concentration of wealth in the hands of the 0.1% domestically was the pragmatic path to follow while developed-world-led globalization and developed-world hegemony were in play .",ANTI_EQUALITY,ANTI_EQUALITY,
623,463893,wealth,gb,He 's also been critical of Warren 's idea of initiating a wealth tax of 2 percent on households with more or more paying 3 percent .,ANTI_EQUALITY,ANTI_EQUALITY,
624,843305,wealth,gb,"Instead , they 're part of that rootless set of super-rich cosmopolitans once described by Theresa May as citizens of nowhere who move their money fast and rarely settle .",ANTI_EQUALITY,NEUTRAL,
625,748913,wealth,gb,It would propel you into the super-rich league and you could show enormous largesse to those family and friends who mean good by donating some of it to the charities which are closed to your heart .,ANTI_EQUALITY,NEUTRAL,
626,347065,wealth,in,"( Bloomberg ) -- Norway 's finance minister warned that a change in government in the upcoming elections would lead to a higher wealth tax , trigger capital flight and threaten job creation in the richest Nordic nation .",ANTI_EQUALITY,ANTI_EQUALITY,
627,579626,wealth,gb,"Britain 's most popular influencer , Molly-Mae Hague , is trending on Twitter after comments she made about wealth inequality ( Image : Instagram/@mollymae ) She had 's down to you what you do with it .",ANTI_EQUALITY,ANTI_EQUALITY,
628,568400,wealth,us,"A tax that applies 700 people -- comes with a risk that many will find a way not to pay it , critics of a billionaire tax argue .",ANTI_EQUALITY,ANTI_EQUALITY,
629,78016,wealth,ie,"McDowell claimed that country people who seek the retention of unprofitable services are demanding that other people making transfers of wealth to subsidise their way of life : They mean , ' Taxes must be levied elsewhere in order to provide services to us .",ANTI_EQUALITY,ANTI_EQUALITY,
630,90884,wealth,us,"In Will 's opinion , people make what they 're worth , and this whole movement rallying against income and wealth inequality in America ( and the world ) is simply growing out of envy , which , he warns , is one of the seven deadly sins .",ANTI_EQUALITY,ANTI_EQUALITY,
631,509669,wealth,us,Ballenger said the scandal certainly does n't bolster the arguments of those who claim that more labor unions are the answer to the wealth inequality gap in the United States .,ANTI_EQUALITY,ANTI_EQUALITY,
632,752587,wealth,nz,"An extremely erudite document issued by Treasury in March last year gave some support to this theory , with the following comment : There is some evidence to suggest that expansionary monetary policy has worsened the wealth inequality in advanced countries by its impact on asset prices .",ANTI_EQUALITY,NEUTRAL,
633,701905,wealth,us,"This was followed by a statement on garib the Centre and in States where it is in power , with BJP Parliamentary Board member Sudha Yadav dismissing Congress leader Rahul Gandhi 's criticism about concentration of wealth .",ANTI_EQUALITY,NEUTRAL,
634,19787,wealth,gb,"A Mansion Tax , a form of wealth tax , is one of those propositions which might appear fair and just at first sight but under closer examination quickly reveals itself to be foolhardy and economically illiterate .",ANTI_EQUALITY,ANTI_EQUALITY,
635,212830,wealth,gb,"The late Duke of Westminster ( pictured with his wife ) escaped paying inheritance tax on the bulk of his multi-billion fortune The late Duke of Westminster escaped paying inheritance tax on the bulk of his multi-billion fortune , it was revealed yesterday .",ANTI_EQUALITY,NEUTRAL,
636,461642,wealth,us,"As for the wealth tax pushed by Elizabeth Warren and others , Zakaria pointed out that there is a reason that nine of the twelve countries that have imposed them decided to repeal them in the last 25 years : They massively destroyed economic activity , often incentivizing people to hide assets , devalue them and create dummy corporations .",ANTI_EQUALITY,ANTI_EQUALITY,
637,271789,wealth,us,"Rather than being a result of the concentration of wealth and income , the decline of investment in education and physical infrastructure seems to be attributable to the growing entitlements that plague the federal budget , which are , in turn , the result of a misguided search for equality .",ANTI_EQUALITY,ANTI_EQUALITY,
638,121289,wealth,au,"The American Beverage Association ( ABA ) , a group that represents companies such as Pepsi and Coca-Cola , says the soda tax is a regressive tax that unfairly singles out beverages .",ANTI_EQUALITY,NEUTRAL,
639,116200,wealth,au,The transfer of wealth from one to another ( mostly from poor to rich ) has to ultimately fail if no real value is added somewhere .,ANTI_EQUALITY,PRO_EQUALITY,
640,803912,wealth,in,Inheritance tax has played a big role in to even think of superimposing inheritance tax in the Indian context is a regressive and middle-class unfriendly move .,ANTI_EQUALITY,ANTI_EQUALITY,
641,193211,wealth,za,"And finally , insisting on a wealth tax or curbing bonus payouts is not acceptable , and as a result , an infringement of the liberties of the rich .",ANTI_EQUALITY,ANTI_EQUALITY,
642,676169,wealth,us,"If we took every penny of after-tax income from the so-called Super Rich , we could n't fund our current government for a week .",ANTI_EQUALITY,ANTI_EQUALITY,
643,185487,wealth,ng,"Macron campaigned for closer European cooperation , spoke against policies targeting religious minorities , and he also spoke about reducing corporate and wealth taxes and reducing public spending .",ANTI_EQUALITY,NEUTRAL,
644,473066,wealth,ca,"While some Labor policies such as tougher action on climate change have resonated with a majority of voters , Morrison has attacked Shorten 's push to redistribute wealth .",ANTI_EQUALITY,NEUTRAL,
645,473336,wealth,gb,"He instantly rushed through pro-business reforms to encourage job creation while partially doing away with a wealth tax , earning him a reputation as a president of the rich .",ANTI_EQUALITY,NEUTRAL,
646,245764,wealth,us,"Many people coming from the Green Party in France have been with Macron , have been elected members of Parliament with Macron , and voted to repeal the wealth tax .",ANTI_EQUALITY,NEUTRAL,
647,203225,wealth,nz,"Things like estate tax , which work against the intergenerational transfer of wealth , have gone down , even as the chance of going from low-income to high-income has fallen ; this means that the slow buildup of wealth by high earners can continue from generation to generation .",ANTI_EQUALITY,ANTI_EQUALITY,
648,477306,wealth,nz,"Banned single use plastic bags Again great for the environment but not using plastic bags is not a solution to the unfair wealth gap in our country About to introduce a wellbeing budget , a world first Yes .",ANTI_EQUALITY,NEUTRAL,
649,192750,wealth,us,") , a crazed elderly loon recently spotted wandering around the country shouting about wealth inequality while closing on a second vacation home , stated , You should be angry .",ANTI_EQUALITY,ANTI_EQUALITY,
650,456277,wealth,gb,"At its sharpest , this is a dismaying vision of a future in which the super-rich will inherit the earth while liberals sit around camp fires like the dispossessed .",ANTI_EQUALITY,PRO_EQUALITY,
651,180732,wealth,pk,"Ex-secy 's bail dismissed The SHC dismissed a bail application filed by a former secretary for local bodies , Ali Ahmed Lund , in a National Accountability Bureau reference against him for accumulation of wealth beyond his known of illegally accumulating moveable and immoveable assets estimated to be worth around Rs225 million .",NEUTRAL,NEUTRAL,
652,852301,wealth,gb,"This means that the vast majority of farm owners would be unable to meet an inheritance tax charge , leaving them with little choice but to take on additional borrowings or to sell off part of the farm in order to meet the charge , which may well render the farm unviable as a business .",NEUTRAL,NEUTRAL,
653,429624,wealth,ke,"Investment analyst Aly-Khan Satchu explains that Kenya 's economic performance in recent years the newly super-rich is likely to be dominated by politicians and few investors in fast-growing fields , such as ICT .",NEUTRAL,NEUTRAL,
654,357537,wealth,us,I firmly believe that it 's better to hire people in the top 10 percent of the global pool and make them work well together than to go after the top 1 percent if they will then struggle to collaborate efficiently across many miles and timezones .,NEUTRAL,NEUTRAL,
655,499291,wealth,au,This is the ratio of the wealth of the households 10 per cent from the top of the wealth distribution and the wealth of the households 10 per cent from the bottom .,NEUTRAL,NEUTRAL,
656,96131,wealth,us,"Forty-one percent of the top 1 percent agreed that it is the responsibility of the federal government to make sure all Americans have health care coverage , compared to 48 percent of all Americans .",NEUTRAL,NEUTRAL,
657,384481,wealth,in,"Thomas Piketty 's Capital in the Twenty-First Century , Matt Taibbi 's The Divide : American Injustice in the Age of the Wealth Gap , and Joseph E.",NEUTRAL,NEUTRAL,
658,744047,wealth,nz,"Moreover , it is possible to implement quickly , using existing property valuations and registered mortgages , unlike a net wealth tax where the devil is in the contentious detail .",NEUTRAL,NEUTRAL,
659,562484,wealth,us,"Shows like this bolster the illusion that the Black elite class is substantial and equivalent in power to the white elite , perhaps contributing to the misperception often argued on the right that the racial wealth gap ca n't possibly be as wide as it is .",NEUTRAL,NEUTRAL,
660,170991,wealth,gb,"Find out in Channel 5 's new series , Rich House Poor House , which launches on Thursday 30 March at 9pm , featuring two families from opposite ends of Britain 's wealth divide as they swap homes , budgets and social status for seven days of living each other 's lives .",NEUTRAL,NEUTRAL,
661,288383,wealth,nz,"Time to act is now The previous Labour Government took Capital Gains Tax ( CGT ) off the table after the Tax Working Group report , and then in the election promised not to introduce a Net Wealth Tax .",NEUTRAL,NEUTRAL,
662,27376,wealth,gb,"Now the Rockets , as well as still kicking themselves , are trying to remedy the situation and are challenging the Knicks to go over their salary cap -- and be penalized with a wealth tax -- in order to keep Lin .",NEUTRAL,NEUTRAL,
663,774467,wealth,gb,One effect of such a big-ticket move on direct taxation of income could be that more targeted moves like a reduction in inheritance tax for instance might be shunted into the sidings until the Spring Budget or the Conservatives ' election manifesto .,NEUTRAL,NEUTRAL,
664,215934,wealth,nz,"A hideaway of the super rich , the shops in the capital Gustavia have names such as Prada , Louis Vuitton and Givenchy , and hiring a beach lounger will set you back ?",NEUTRAL,NEUTRAL,
665,754028,wealth,us,"Kids who attend Ivy Plus schools do n't actually end up earning all that much more on average than those whoattend selective public universities , but they are significantly more likely to end up in the top 1 percent of earners .",NEUTRAL,NEUTRAL,
666,443047,wealth,in,"UK takes U-turn on suspension of ' golden visa ' PTI December 12 , 2018 19:52 IST By Aditi Khanna London , Dec 12 ( PTI ) In a U-turn , the UK government on Wednesday put on hold plans to suspend golden visa category in reference to its use by super-rich foreign nationals , including Indians , to acquire fast-track settlement rights in Britain .",NEUTRAL,NEUTRAL,
667,85651,wealth,my,"The report alleged that a group of super-rich Malaysian officials overpaid by A$4.75 million ( RM13.8 million ) for an apartment block , called Dudley International House , in the city in 2013 .",NEUTRAL,NEUTRAL,
668,348322,wealth,nz,"Are you saying the farm borrows money to pay the wealth tax and the interest is then tax deductible , until the equity in the property sinks are below the wealth threshold ?",NEUTRAL,NEUTRAL,
669,313994,wealth,gb,"Robert Watts , compiler of the tax list , said : These worrying numbers show the tax taken from many of Britain 's super-rich has fallen sharply , largely because their businesses have seen a downturn .",NEUTRAL,NEUTRAL,
670,482209,wealth,ie,They are not populist like some other political parties on the left who tell voters that they can invest billions more in health and housing through a magic fix-all wealth tax .,NEUTRAL,ANTI_EQUALITY,
671,732762,wealth,gb,Share or comment on this article : What it 's like to spend the day as a super rich customer of a private bank Some links in this article may be affiliate links .,NEUTRAL,NEUTRAL,
672,554848,wealth,us,"As simple as it might sound , a wealth tax would be very difficult to administer and some legal experts think it books would be more practical and less vulnerable to an inevitable legal challenge .",NEUTRAL,NEUTRAL,
673,619488,wealth,gb,"The player was not the only one to lose out as Cavani was one of United 's top earners , scooping up a reported ?",NEUTRAL,NEUTRAL,
674,669358,wealth,au,"Ansgar John Brenninkmeijer , heir to a fashion fortune , interrupted Engelhorn when she was onstage in Amsterdam to ask her angrily if she knew what the wealth tax in the Netherlands was .",NEUTRAL,NEUTRAL,
675,665405,wealth,us,"Parental wealth plays an important role in determining transitions to homeownership , and the children of higher managers and professionals are likely to have wealthier parents and hence receive larger transfers of wealth They will be able to afford houses in more expensive areas , net of income , than their counterparts from less advantaged backgrounds .",NEUTRAL,NEUTRAL,
676,469498,wealth,sg,"Features about journalism seem to do especially well at the product of Bernstein , a Pulitzer Prize-winning investigative reporter who wrote about what the leaked files from Panamanian law firm Mossack Fonseca show about how the world 's super-rich and criminal underworld shields their money from prying eyes .",NEUTRAL,NEUTRAL,
677,854169,wealth,gb,"Inside Claro : ' vaulted ceilings , pale wood and vast modern light fixtures beloved of the super-rich and almost nobody else ' We started with whole , fried Brussels sprouts : delightfully crunchy .",NEUTRAL,NEUTRAL,
678,367248,wealth,gb,"There are also docs on taxing the super rich , the history of European colonisation and one called Pablo Escobar 's Cocaine Hippos , about the animals which escaped the drug baron 's private zoo after his death and which have now proliferated to the point of damaging the local ecosystems .",NEUTRAL,NEUTRAL,
679,71397,wealth,us,"These data show that the rise in inequality , as measured by the share of income going to the top 1 percent of tax units ( not exactly comparable to families or households ) , is much greater in the United States than in any other rich capitalist country , although the United Kingdom is not far behind .",NEUTRAL,NEUTRAL,
680,294491,wealth,in,"The company , whose trademark Montblanc pens stick demonstrably out of the pockets of our elite countrymen , were clearly appealing to the vanity of the super rich : with a little pressure of the writing finger , blue or black ink would flow literally through a small opening in the Gandhi .",NEUTRAL,NEUTRAL,
681,19406,wealth,za,"It says that wealth distribution in South Africa is not dissimilar to the international picture , except that there are noticeably fewer richer South Africans in the top wealth bracket , which Credit-Suisse sets at above $100 000 .",NEUTRAL,NEUTRAL,
682,400535,wealth,za,"On the other side , as in continental Europe where wealth taxes have been common , commentators point to a supposed prevailing belief that being wealthy is the result of favourable circumstances felt to be not very respectable .",NEUTRAL,NEUTRAL,
683,116059,wealth,au,"Appaloosa Management founder and president David Tepper more than tripled his personal earnings from the previous year , to $1.4 billion , tying him with serial top earner Dalio on this year 's Rich List .",NEUTRAL,NEUTRAL,
684,332116,wealth,gb,"So the loss of their tax dollars would have significant consequences for the Big Apple , which is already second only to California in the list of US states with the highest combined tax rate for top earners .",NEUTRAL,NEUTRAL,
685,82979,wealth,au,Inequality : The certainty of death and wealth taxes Count off seven sabbaths of years -- seven times seven years -- so that the seven sabbaths of years amount to a period of forty-nine years .,NEUTRAL,NEUTRAL,
686,702011,wealth,us,"US wealth gap widening more quickly than Europe 's : Study The wealth gap was partly due to significant rises in stock market prices , according to the new study from Imperial College Business School , published in the Journal of Monetary Economics .",NEUTRAL,NEUTRAL,
687,418417,wealth,za,"The Highest-Paid Real Stars After Courtois ' Arrival The Highest-Paid Real Madrid Stars After Thibaut Courtois ' Arrival With Real Madrid having signed Thibaut Courtois from Chelsea last week , the goalkeeper has reportedly become one of the club 's top earners .",NEUTRAL,NEUTRAL,
688,164871,wealth,za,"Oxfam said it had reviewed its 2016 findings that 62 billionaires owned the same wealth as the poorest half of the planet after new and better data on distribution of wealth , particularly in India and China .",NEUTRAL,NEUTRAL,
689,231543,wealth,gb,was eventually split in 1983 among 22 cousins while the court rejected claims from the states of Texas and California that they were owed inheritance tax .,NEUTRAL,NEUTRAL,
690,666320,wealth,us,"That kid had an entire team around him or probably 10 staff , plus vehicles , snowmobiles , a helicopter who worked on an ultra-luxury 300-foot yacht and served Bill Gates and his wife , among other super-rich people .",NEUTRAL,NEUTRAL,
691,97312,wealth,gb,' Share this article What do you do if you want to reward a super-rich donor but giving him a gong would cause a dreadful stink ?,NEUTRAL,NEUTRAL,
692,605210,wealth,us,"The United States on Thursday imposed sanctions against Russian oligarchs as it targeted Russia 's super-rich and others close to President Vladimir Putin , further ratcheting up financial pressure over Moscow 's invasion of Ukraine .",NEUTRAL,NEUTRAL,
693,583788,wealth,us,"China 's wealth gap China 's GDP per capita reached around $12,000 in nominal terms in 2021 , after decades of robust economic growth that has lifted hundreds of millions out of poverty , and brought China closer to becoming a rich country .",NEUTRAL,NEUTRAL,
694,211171,wealth,za,There 's the obvious problem that there is tax avoidance : if you only look at tax data there is risk that you 're going to underestimate the true concentration of wealth .,NEUTRAL,NEUTRAL,
695,160243,wealth,gb,"His decline represents another stage in China 's steep learning curve of capitalism as the country 's super-rich , most of whom amassed their wealth in the past two decades , tackle the business of inheritance for the first time .",NEUTRAL,NEUTRAL,
696,94655,wealth,gb,"' This measure , like the LBTT rises introduced earlier this year , is also a wealth tax on owners as buyers of buy to lets will seek to pass on the extra purchase costs by reducing the price they are prepared to pay , ' he added .",NEUTRAL,NEUTRAL,
697,687014,wealth,us,"Mitt Romney says a billionaire tax will trigger demand for these two assets -- get in now before the super-rich swarm Last year , when bitcoin hit $50,000 and the upward momentum seemed unstoppable , he said While a temporary move up to $100K is possible , a permanent move down to zero is inevitable .",NEUTRAL,NEUTRAL,
698,865820,wealth,gb,"Rising house prices will drag more people into the inheritance tax ( IHT ) net in the coming years , experts have told The i Paper .",NEUTRAL,NEUTRAL,
699,6095,wealth,us,"Frank , an economics professor at the Johnson Graduate School of Management at Cornell University states , the share of total income going to the top 1 percent of earners , which stood at 8.9 percent in 1976 , rose to 23.5 percent by 2007 .",NEUTRAL,NEUTRAL,
700,153434,wealth,za,"business of politics November 11 , 2016 In tough economic times , voters are looking to the super-rich to work their financial magic in government : say hello to President Trump .",NEUTRAL,NEUTRAL,
701,376932,wealth,bd,"It found that 3.7 billion people who make up the poorest half of the world saw no increase in their wealth in 2017 , while 82 percent of the wealth generated last year went to the richest one percent of the global population .",PRO_EQUALITY,PRO_EQUALITY,
702,248136,wealth,gb,A wealth tax might allow all people to benefit from some of the huge increases in property values in places such as London that have left so many people excluded from the housing market.The challenge would be to come up with a system that does not penalise those who own valuable assets but have little income .,PRO_EQUALITY,PRO_EQUALITY,
703,116589,wealth,ca,"I propose a slight and self-reducing wealth tax , that would be paid by wealthy taxpayers funding projects for poverty reduction that they would devise and direct .",PRO_EQUALITY,PRO_EQUALITY,
704,760100,wealth,us,"We were n't able to be married , and we ran the risk of inheritance taxes if one of us died , Gold told The Washington Post in 2007 .",PRO_EQUALITY,PRO_EQUALITY,
705,680738,wealth,gb,"I will never forget your birthday again , Countdown star also accused the government of gaslighting the public and looking after the super rich following yesterday 's controversial Autumn Statement .",PRO_EQUALITY,PRO_EQUALITY,
706,563017,wealth,us,"The much heavier student debt burden faced by people of color stems , in large part , from America 's huge generational wealth gap by race .",PRO_EQUALITY,PRO_EQUALITY,
707,444995,wealth,nz,"Lin Chin-hsiang 's predicament has gripped Taiwan and the response from the public reflects growing dissatisfaction with the island 's widening wealth gap , which has left many low-income families like Mr Lin 's struggling to make ends meet .",PRO_EQUALITY,PRO_EQUALITY,
